PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC6214495,10.1371/journal.pone.0204371,optimization/meta,optimization,"* Meta-predictor: Yes.

* Constituent Algorithms:
  * Randomized Logistic Regression (RLR)
  * Random Forest (RF)",No.,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6214495,10.1371/journal.pone.0204371,optimization/fitting,optimization,"* **p > N: No**

  The study uses a random forest (RF) algorithm, which is an ensemble of decision trees. The number of parameters (p) in a random forest is typically much larger than the number of training samples (N) due to the multiple trees and their respective parameters. However, the study mentions that the RF algorithm is designed to avoid overfitting through bootstrap aggregating. Additionally, the study performs 10-fold cross-validation, which helps to ensure that the model generalizes well to unseen data. These factors suggest that the model complexity is managed effectively relative to the data volume.

* **Over-fitting Evidence**:
  * **Regularization**: The study uses L1 regularization in randomized logistic regression (RLR) to select significant sites for classification.
  * **Cross-Validation**: The study employs 10-fold cross-validation to provide an unbiased estimate of model accuracy.
  * **Bootstrap Aggregating**: The random forest algorithm uses bootstrap aggregating to avoid overfitting.
  * **LogLoss Metric**: The usage of LogLoss helps in identifying less noisy sites and penalizes false predictions, contributing to model robustness.",No,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6214495,10.1371/journal.pone.0204371,evaluation/confidence,evaluation,"* **Statistical Confidence**:
  * **CIs**: Yes - 95% CI: 0.90–0.97 (AUC value of 0.93)
  * **p-values**: Yes - p-value < 0.03 (survival analysis of disease recurrence)",No confidence intervals. No static significance claimed,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6214550,10.1371/journal.pone.0206634,dataset/redundancy,dataset,"* **Redundancy Methodology**: The data was divided into training/validation and test sets using an 80:20 split. This division was done semi-randomly to preserve the ratios of different conditions between the training/validation and the test subsets. The condition labels were retained in the training/validation data, but the sample labels for the test set were discarded.

* **Independent Sets**: Yes. The authors explicitly mention that the division was done semi-randomly to preserve the ratios of different conditions between the training/validation and the test subsets, indicating an effort to maintain independence.

* **Independence Enforcement**: The independence was enforced by semi-randomly dividing the data while preserving the ratios of different conditions between the training/validation and the test subsets. Additionally, the sample labels for the test set were discarded, ensuring that the test set remained independent from the training/validation set.",No measure of independence provided,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6214550,10.1371/journal.pone.0206634,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6214550,10.1371/journal.pone.0206634,evaluation/confidence,evaluation,"* **Statistical Confidence**:
  * **CIs**: No
  * **p-values**: No - Not enough information is available.","Distributions over the samples are reported, but no statistical evaluation is computed.",False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6237755,10.1093/nar/gky889,dataset/provenance,dataset,"* **Data Source Name**:
  * The Cancer Genome Atlas (TCGA)

* **Total Data Points**:
  * Not enough information is available

* **Previous Use**:
  * Yes. The dataset has been used in previous publications and benchmarks. The authors cite TCGA as a large multi-omic repository of data on thousands of cancer patients.",Yes (The Cancer Genome Atlas),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6237755,10.1093/nar/gky889,dataset/redundancy,dataset,"* **Redundancy Methodology**: Not enough information is available.

* **Independent Sets**: No. The text does not provide explicit evidence of steps taken to ensure the independence of training and test sets. The paper mentions the application of clustering methods to multi-omics datasets but does not detail how data was split into training and test sets or if any measures were taken to prevent data leakage.

* **Independence Enforcement**: Not enough information is available.",No dataset split  (unsupervised machine learning),False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6237755,10.1093/nar/gky889,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * URL: http://acgt.cs.tau.ac.il/multiomic-benchmark/download.html
  * License: Not enough information is available.",Yes (supporting information and website URL),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,1,0,True,False,0.0,no_url_match
PMC6237755,10.1093/nar/gky889,optimization/meta,optimization,"* **Meta-predictor**: No

* **Constituent Algorithms**: Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6237755,10.1093/nar/gky889,optimization/fitting,optimization,"* **p > N**: Yes
  * The text mentions that ""Deep learning algorithms usually require many samples and few features. They use a large number of parameters, which makes them prone to overfitting. Current multi-omic datasets have the opposite characteristics—they have many features and at least one order of magnitude less samples.""

* **Over-fitting Evidence**: Not enough information is available",No exclusion mentioned,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6237755,10.1093/nar/gky889,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/Shamir-Lab/Multi-Omics-Cancer-Benchmark/ | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",Yes (GitHub),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,1,0,True,False,0.0,no_url_match
PMC6237755,10.1093/nar/gky889,evaluation/confidence,evaluation,"* **Statistical Confidence**:
  * **CIs**: No
  * **p-values**: Yes - The p-values were derived from permutation tests and corrected for multiple hypotheses using Bonferroni correction at a significance level of 0.05. The p-values for the logrank test and enrichment of clinical parameters were reported. For example, the p-value for the logrank test on the breast cancer dataset clustering obtained by PINS was 0.05.",No. But no claiming of performance difference,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,mixed,no,True,True,0.5,yesno_partial_mixed,0,0,False,False,0.0,no_url_match
PMC6242780,10.3389/fpls.2018.01559,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors filtered for single occurrence of all proteins. If a protein was measured in more than one study, they kept the protein with the most identified peptides to maximize the information in the datasets. Additionally, they randomly removed 20% of the proteins in each assembly to use as validation datasets to control for sufficient generalization of trained deep neural networks (DNNs).

* **Independent Sets**: Yes. The authors explicitly mention that they randomly removed 20% of the proteins in each assembly to use as validation datasets, indicating a deliberate effort to create independent splits.

* **Independence Enforcement**: The authors enforced independence by filtering for single occurrence of all proteins and randomly removing 20% of the proteins in each assembly to use as validation datasets. This process ensures that the training and test sets do not overlap and maintains the independence of the datasets.",no,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6242780,10.3389/fpls.2018.01559,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",no,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6242780,10.3389/fpls.2018.01559,evaluation/confidence,evaluation,"* Statistical Confidence:
  * CIs: Yes - The box plots in Figures 2A and 4A implicitly show confidence intervals through the interquartile range.
  * p-values: No - Not enough information is available.",no statistical significance declared.,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,mixed,no,True,True,0.5,yesno_partial_mixed,0,0,False,False,0.0,no_url_match
PMC6277570,10.3389/fgene.2018.00585,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * **ZINC WORLD DRUG**: Not enough information is available.
  * **MDDR**: Not enough information is available.
  * **WDI**: Not enough information is available.
  * **ACD**: Not enough information is available.
  * **ZINC ALL PURCHASABLE**: Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6277570,10.3389/fgene.2018.00585,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6277570,10.3389/fgene.2018.00585,evaluation/confidence,evaluation,* Statistical Confidence: [CIs: No | p-values: No - Not enough information is available].,No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6386402,10.1371/journal.pone.0212665,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **S1 File**: Not enough information is available | Not enough information is available
  * **S2 File**: Not enough information is available | Not enough information is available","Yes, Supporting information.",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6386402,10.1371/journal.pone.0212665,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**: Not enough information is available.",yes,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,optimization/fitting,optimization,"* **p > N: No**

  The authors trained a total of 9 models, including a neural network, a support vector machine, a multi-layer perceptron, three tree-based models, random forest, a K-Nearest Neighbor model, and a generalized linear model (glm). The training dataset included 263 MAE genes and 1024 BAE genes, resulting in a total of 1287 training samples. The models were trained using five-fold cross-validation, which means each fold had approximately 257 samples. Given the variety of models and the relatively large number of training samples, it is unlikely that the parameter count (p) is larger than the training set size (N).

* **Over-fitting Evidence**: Not enough information is available

  The authors do not explicitly mention any specific techniques to rule out over-fitting, such as Dropout, Early Stopping, or regularization. Therefore, it is not possible to provide evidence that over-fitting was addressed.",no,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,optimization/meta,optimization,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * Random Forest
  * Gradient Boosting Machine
  * Support Vector Machine
  * Logistic Regression
  * Elastic Net
  * Lasso
  * Ridge
  * k-Nearest Neighbors
  * Naive Bayes
  * Decision Tree
  * Neural Network",No,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,optimization/meta,optimization,"* Meta-predictor: No.

* Constituent Algorithms:
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * Not enough information is available.",Dataset 1: No.  Dataset 2: No.  Dataset 3. Yes. URL: https://portal.gdc.cancer.gov/projects/TCGA-THCA,False,True,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,mixed,True,True,0.5,yesno_partial_mixed,0,1,True,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * MGH Sleep Dataset: Not enough information is available.
  * SHHS Dataset: Not enough information is available.",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,model/availability,model,"* Source Code Released: No.

* Code URL/License: Not enough information is available.

* Simplified Run Method: Not enough information is available.",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,evaluation/comparison,evaluation,"* **Comparison Performed**: Yes
  * **List of tools/baselines**:
    * Sleep macro-structure features (30 features)
      * Source: Mander et al., 2017; Redline et al., 2004
      * Performance: Mean Absolute Deviation (MAD) = 23.3 years, Correlation = 0.46 (95% CI 0.42 – 0.50)
    * Sleep micro-structure EEG features (510 features)
      * Performance: Mean Absolute Deviation (MAD) = 7.8 years, Correlation = 0.82 (95% CI 0.80 – 0.84)",no.,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6495231,10.1128/msystems.00058-19,optimization/meta,optimization,"* Meta-predictor: No.
* Constituent Algorithms:
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6510637,10.1002/mp.13497,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**: Not enough information is available.",no ,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6510637,10.1002/mp.13497,evaluation/comparison,evaluation,"* **Comparison Performed**: Yes
  * **List of tools/baselines**:
    * **Case A**: Conventional machine learning feature selection and prediction
      * **Methods**: RF, SVM, MLP
      * **Feature selection methods**: WP, FQI, FSPP
    * **Case B**: VAE analysis with separate classifications
      * **Methods**: VAE with separate MLP, SVM, RF classifiers
    * **Case C**: VAE-MLP joint architecture
      * **Methods**: VAE-MLP joint architecture
    * **Case D**: Combining handcrafted features and latent variables
      * **Methods**: Combination of WP handcrafted features and latent variables from VAE-MLP joint architecture with SVM, RF, MLP classifiers
    * **Nested Cross-Validation**: All four methodologies (A, B, C, D) were implemented in the same validation pipeline using nested cross-validation to mitigate statistical bias.",no other methods compared,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6548586,10.1016/j.msard.2019.03.006,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6594643,10.1371/journal.pcbi.1007112,dataset/provenance,dataset,"* **Data Source Name**:
  * Disease-causing sequence-retaining insertion, deletion, and complex indel variants: Human Gene Mutation Database (HGMD), professional version 2017.1.
  * Putatively neutral insertion/deletion variants: Genome Aggregation Database (gnomAD).
  * Somatic test sets: Catalogue Of Somatic Mutations In Cancer (COSMIC) genome-wide screen data set (v85).
  * Manually curated driver insertion/deletion variants: DataBase of Cancer Driver InDels (dbCID).
  * De novo test set: 2650 families (2703 cases, 2009 controls) affected by autism.

* **Total Data Points**:
  * Disease-causing variants: N=4,679.
  * Neutral variants: N=7,659.
  * Total variants: N=12,338.
  * Somatic test sets: Not enough information is available.
  * De novo test set: Not enough information is available.

* **Previous Use**:
  * HGMD: Yes. The HGMD is a well-established database for human gene mutations and has been cited in numerous publications.
  * gnomAD: Yes. The gnomAD is a widely used database for human genetic variation and has been cited in numerous publications.
  * COSMIC: Yes. The COSMIC database is a comprehensive resource for somatic mutations in cancer and has been cited in numerous publications.
  * dbCID: Yes. The dbCID is a manually curated resource for exploring driver indels in human cancer and has been cited in publications.
  * De novo test set: Not enough information is available.","Data source: from databases - both pay to access (HGMD professional) and publicly available ones (COSMIC/gnomAD/+). 

Data type: DNA - genetic variants, grouped as standard insertions and deletions (indels) and complex indels.
Class positive: disease causing sequence-retaining insertion, deletion, and complex indel variants. Unclear but likely: 1,296.
Class negative: putatively neutral insertion/deletion variants. Unclear but likely: 2,392.

Determination of exact number of training and test data points is difficult to ascertain due to poor alignment with numeric figures provided in the text to that of Table 2 which contains this information. The Table 2 itself is also difficult to interpret due to a second set of bracketed numbers beside each initial figure provided. Neither sets of numbers align exactly to the text and no clear key/description provided. 

Dataset reuse/community recognised: data used is a subset of avilable data from reputable international databases. Large variety of databases leveraged and combined for training and test data.",True,True,True,True,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6594643,10.1371/journal.pcbi.1007112,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors used per-protein and per-cluster cross-validation procedures to ensure non-redundancy between splits. The per-protein cross-validation involves training the model on variants from a set of proteins and testing it on variants from a held-out set of proteins. The per-cluster cross-validation involves training the model on variants from a set of protein clusters and testing it on variants from a held-out set of protein clusters. The model trained with per-cluster cross-validation exhibited poorer performance (AUC = 0.850) compared to the per-protein cross-validation, indicating the importance of gene-based features.

* **Independent Sets**: Yes. The authors mention using an independent test set of cancer driver mutations to assess the model's performance. Additionally, they used somatic test sets from the Catalogue Of Somatic Mutations In Cancer (COSMIC) and the DataBase of Cancer Driver InDels (dbCID), as well as a de novo test set from the REACH Project and the Simons Simplex Collection (SSC). These sets are distinct from the training data, indicating that the training and test sets are strictly independent.

* **Independence Enforcement**: The authors used per-protein and per-cluster cross-validation procedures to enforce independence between the training and test sets. For the somatic test sets, they retained histology types with at least 500 variants and excluded variants with ""Other"" or ""Not specified"" annotation. For the de novo test set, they filtered variants based on allele frequency in the gnomAD database and removed variants with the same genomic position and alternate allele. These steps were taken to prevent data leakage and ensure the independence of the training and test sets.","How were the sets split?: 
For the training data:
-Validation set (25%): A quarter of the training data is used to fine-tune the model during training (resilient propagation method).
-Cross-validation (10-fold): The training data is divided into 10 folds. The model is trained on 9 folds and tested on the remaining one, repeated 10 times, to assess generalisability (AUC-ROC).

Are the training and test sets independent?: 
Yes, indpendent test and training sets used.

How does the distribution compare to previously published ML datasets?:
MutPred-Indel is compared to three existing methods: DDIG-in, VEST-Indel, and CADD  but it uses the training data from the current study, not entirely independent datasets. The paper notes a 'paucity' of such data.",True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6594643,10.1371/journal.pcbi.1007112,optimization/meta,optimization,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * Two-layer feed-forward neural networks (100 instances).",No,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6594643,10.1371/journal.pcbi.1007112,evaluation/comparison,evaluation,"* **Comparison Performed**: Yes
  * **List of tools/baselines**:
    * MutPred2
    * VEST-Indel
    * DDIG-in","Yes, the evaluation of MutPred-Indel included comparisons to both simpler baselines and publicly available methods.

Simpler baseline: authors compared MutPred-Indel to MutPred2. They achieved this by simulating deletions and insertions using MutPred2 and showed that MutPred-Indel outperformed MutPred2 in this scenario (AUC of 0.903 vs 0.797)

Comparison to publicly available methods: authors also compared MutPred-Indel to other indel prediction methods like VEST-Indel and DDIG. MutPred-Indel achieved the highest AUC (0.897) compared to VEST-Indel (0.875) and DDIG-in (0.869). ",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6594643,10.1371/journal.pcbi.1007112,evaluation/confidence,evaluation,"* **Statistical Confidence**:
  * **CIs**: No
  * **p-values**: Yes - P = 3.89 × 10^-21, P = 5.76 × 10^-28",Confidence intervals are not explicitly mentioned in the text. No clear indication of t-tests/other approaches to determine statistically significant method improvements beyond the direct AUC comparisons.,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,mixed,no,True,True,0.5,yesno_partial_mixed,0,0,False,False,0.0,no_url_match
PMC6629660,10.1038/s41467-019-10898-3,optimization/meta,optimization,"* Meta-predictor: Yes.
  * The model uses outputs from other AI/ML models as input. Specifically, the sysSVM model employs four different kernels (linear, radial, sigmoid, and polynomial) to generate predictions, which are then combined to produce a final score.

* Constituent Algorithms:
  * Linear Kernel
  * Radial Kernel
  * Sigmoid Kernel
  * Polynomial Kernel",No,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6629660,10.1038/s41467-019-10898-3,optimization/config,optimization,"* Configuration Source: Not enough information is available
* The study does not provide direct URLs or specific text sections/tables for model configuration files. The authors mention that all code used in this study was written in R programming language and scripts are available upon request. However, no specific details about the configuration files or their licensing are provided.","Yes, Supporting information ",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6629660,10.1038/s41467-019-10898-3,evaluation/comparison,evaluation,"* **Comparison Performed**: No
  * **List of tools/baselines**: Not enough information is available.",No comparison to other methods. Identified helper genes show similar properties to known  cancer genes. Estimation based on pathway enrichment of identified novel genes (helpers) vs known cancer genes (drivers) based on functional association,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6657583,10.1093/toxsci/kfz123,optimization/meta,optimization,"* Meta-predictor: Yes

* Constituent Algorithms:
  * Artificial Neural Network (ANN)
  * Logistic Regression (LR)
  * Random Forest (RF)",no.,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6657583,10.1093/toxsci/kfz123,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * **Tool Type**: Web Server
    * **URL**: https://proastweb.rivm.nl (Source: Page 5)","Model developed based on an artificial neural network (ANN; JMP software, v12.0.1). There is no executable file available.",True,True,True,True,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,1,0,True,False,0.0,no_url_match
PMC6657583,10.1093/toxsci/kfz123,evaluation/comparison,evaluation,"* **Comparison Performed**: Yes
  * **List of tools/baselines**:
    * **PROAST Web**: A tool used for benchmark dose analyses.
      * URL: https://proastweb.rivm.nl
      * License: Not enough information is available
    * **JMP Software (v12.0.1)**: Used for unsupervised clustering and artificial neural network (ANN) classification.
      * URL: Not enough information is available
      * License: Not enough information is available
    * **Microsoft Excel**: Used for calculating area-under-the-curve (AUC) values via the trapezoidal rule.
      * URL: Not enough information is available
      * License: Not enough information is available",No comparison.,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,1,0,True,False,0.0,no_url_match
PMC6664791,10.1186/s12859-019-2999-7,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors used sequence similarity filtering to ensure non-redundancy between splits. Specifically, they checked the similarity of the insert sequences in Dataset 2 using Blastn. They found that 7.56% of sequences had more than 80% identity, 15.3% had more than 50% identity, and 17.02% had more than 30% identity. No sequences had 100% identity. The XGBoost model was retested excluding sequences with higher than 50% identity, and the model performance was found to be similar.

* **Independent Sets**: Yes. The authors used Dataset 2 for training and validation, and Dataset 1 for independent testing. Dataset 1 was used to explore IRES from other species and with various lengths, providing an independent test set. Additionally, the validation set was not included in either hyperparameter or parameter training, providing an unbiased evaluation of the final trained model.

* **Independence Enforcement**: The independence was enforced by using Dataset 1 as an independent test set, which includes IRES from other species and with various lengths. Additionally, the validation set was not included in either hyperparameter or parameter training, ensuring that it provides an unbiased evaluation of the final trained model. The authors also performed sequence similarity filtering to ensure that the training and test sets are non-redundant.","Random split. Overall similarity in the dataset 2 was checked: 7.56% sequences have more than 80% identity, 15.3% sequences have more than 50% identity, and 17.02% sequences have more than 30% identity. There are no sequences with 100% identity- Similarity between dataset 1 and dataset 2 is not reported.",True,True,True,True,True,True,True,other,True,False,0.0,no_nei_match,mixed,no,True,True,0.5,yesno_partial_mixed,0,0,False,False,0.0,no_url_match
PMC6664791,10.1186/s12859-019-2999-7,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6679781,10.1002/hbm.24678,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6679781,10.1002/hbm.24678,optimization/features,optimization,"* Number of Features (f): 15
  * The number of independent components (ICs) was estimated automatically to be 15, based on 10 randomly selected controls and 10 randomly selected SCZ patients for computing group-level ICs.

* Training-Restricted Selection: Yes
  * The FN selection and the classifier construction were carried out based on the training data. In the LOO cross-validation setting, each participant was analyzed as testing data once to evaluate a sigmoid kernel SVM classifier that was built upon the data of all other subjects. To avoid bias of the classification, we applied a nested LOO procedure to optimize the parameters of the SVM classifier by tuning them and choosing an optimal combination of FNs with a forward component selection algorithm.",Yes,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
